order_id,product_id,quantity
1000062,1047,1
1008476,1047,1
1006245,1047,1
1006150,1047,1
1005468,1047,1
1004972,1047,1
1004793,1047,1
1002410,1047,1
1000195,1047,1
1007372,1047,1
1006739,1047,1
1005495,1047,1
1003782,1047,1
1003756,1047,1
1002540,1047,1
1008638,1047,1
1007193,1047,1
1006544,1047,1
1005789,1047,1
1002538,1047,1
1002336,1047,1
1008855,1047,1
1002840,1047,1
1002477,1047,1
1007505,1047,1
1005964,1047,1
1005782,1047,1
1004686,1047,1
1003588,1047,1
1004680,1047,1
1007086,1047,1
1004067,1047,1
1006740,1047,1
1000388,1047,1
1000188,1047,1
1001032,1048,1
1008904,1048,1
1003878,1048,1
1000600,1048,1
1000599,1048,1
1007146,1048,1
1001840,1048,1
1001829,1048,1
1001398,1048,1
1001199,1048,1
1000498,1048,1
1000336,1048,1
1000166,1048,1
1008698,1048,1
1008290,1048,1
1006320,1048,1
1004870,1048,1
1004543,1048,1
1003884,1048,1
1003800,1048,1
1003542,1048,1
1003520,1048,1
1003047,1048,1
1008432,1048,1
1008326,1048,1
1004016,1048,1
1003826,1048,1
1002699,1048,1
1002671,1048,1
1002643,1048,1
1002073,1048,1
1001316,1048,1
1000708,1048,1
1008529,1048,1
1007729,1048,1
1006676,1048,1
1006560,1048,1
1006459,1048,1
1004925,1048,1
1004695,1048,1
1004382,1048,1
1002574,1048,1
1002353,1048,1
1007581,1048,1
1007058,1048,1
1006643,1048,1
1005323,1048,1
1005141,1048,1
1003406,1048,1
1002476,1048,1
1002454,1048,1
1005641,1048,1
1004733,1048,1
1003227,1048,1
1001540,1048,1
1001521,1048,1
1000954,1048,1
1000933,1048,1
1002788,1048,1
1002406,1048,1
1007418,1048,1
1006071,1048,1
1002462,1048,1
1005151,1048,1
1000041,1049,1
1008877,1049,1
1008821,1049,1
1001991,1049,1
1001339,1049,1
1001339,1049,1
1000889,1049,1
1003568,1049,1
1003511,1049,1
1000703,1049,1
1000557,1049,1
1001761,1049,1
1001747,1049,1
1001535,1049,1
1001470,1049,1
1007718,1049,1
1007709,1049,1
1007419,1049,1
1007382,1049,1
1007377,1049,1
1007188,1049,1
1006913,1049,1
1006875,1049,1
1006736,1049,1
1006705,1049,1
1001491,1049,1
1001299,1049,1
1001012,1049,1
1001000,1049,1
1000944,1049,1
1000534,1049,1
1008203,1049,1
1007633,1049,1
1007228,1049,1
1003189,1049,1
1001446,1049,1
1001304,1049,1
1000410,1049,1
1001029,1049,1
1000971,1049,1
1000901,1049,1
1008322,1049,1
1008222,1049,1
1006319,1049,1
1006169,1049,1
1005301,1049,1
1004982,1049,1
1004003,1049,1
1002739,1049,1
1002456,1049,1
1002051,1049,1
1007359,1049,1
1005625,1049,1
1004694,1049,1
1004164,1049,1
1000275,1049,1
1008466,1049,1
1007760,1049,1
1007391,1049,1
1006279,1049,1
1004677,1049,1
1004147,1049,1
1003150,1049,1
1002916,1049,1
1008961,1049,1
1008237,1049,1
1005405,1049,1
1003337,1049,1
1001371,1049,1
1007634,1049,1
1007148,1049,1
1006266,1049,1
1004459,1049,1
1003035,1049,1
1006948,1049,1
1005556,1049,1
1003510,1049,1
1003330,1049,1
1003690,1049,1
1008243,1049,1
1008375,1049,1
1008014,1049,1
1007171,1049,1
1006452,1049,1
1005008,1049,1
1002777,1049,1
1000460,1049,1
1008915,1050,1
1001848,1050,1
1001112,1050,1
1003568,1050,1
1000757,1050,1
1000669,1050,1
1001545,1050,1
1007286,1050,1
1007160,1050,1
1006913,1050,1
1006858,1050,1
1006517,1050,1
1002107,1050,1
1007931,1050,1
1007228,1050,1
1006238,1050,1
1005474,1050,1
1005467,1050,1
1004829,1050,1
1004559,1050,1
1001732,1050,1
1001576,1050,1
1000908,1050,1
1000564,1050,1
1008825,1050,1
1003489,1050,1
1002369,1050,1
1001412,1050,1
1000084,1050,1
1008610,1050,1
1007958,1050,1
1007661,1050,1
1005190,1050,1
1004467,1050,1
1002468,1050,1
1006407,1050,1
1004033,1050,1
1004008,1050,1
1003663,1050,1
1003053,1050,1
1002213,1050,1
1006213,1050,1
1004224,1050,1
1006555,1050,1
1005367,1050,1
1004628,1050,1
1004534,1050,1
1004496,1050,1
1003665,1050,1
1002302,1050,1
1002255,1050,1
1002017,1050,1
1001995,1050,1
1004587,1050,1
1001517,1050,1
1003203,1050,1
1002895,1050,1
1007539,1050,1
1008915,1051,1
1008821,1051,1
1000505,1051,1
1001761,1051,1
1007441,1051,1
1007125,1051,1
1007059,1051,1
1006517,1051,1
1001447,1051,1
1000911,1051,1
1000826,1051,1
1007905,1051,1
1005214,1051,1
1004024,1051,1
1002276,1051,1
1001842,1051,1
1001118,1051,1
1000836,1051,1
1000787,1051,1
1000687,1051,1
1008801,1051,1
1007929,1051,1
1005509,1051,1
1003911,1051,1
1000841,1051,1
1000239,1051,1
1008959,1051,1
1007987,1051,1
1007334,1051,1
1007292,1051,1
1005682,1051,1
1003656,1051,1
1002894,1051,1
1002292,1051,1
1002193,1051,1
1008360,1051,1
1007452,1051,1
1007324,1051,1
1004468,1051,1
1003980,1051,1
1002040,1051,1
1008534,1051,1
1006587,1051,1
1002082,1051,1
1000320,1051,1
1006013,1051,1
1004776,1051,1
1002863,1051,1
1002502,1051,1
1001784,1051,1
1001615,1051,1
1001597,1051,1
1002584,1051,1
1008128,1051,1
1005316,1051,1
1001383,1051,1
1001032,1052,1
1008904,1052,1
1001712,1052,1
1000603,1052,1
1003470,1052,1
1000486,1052,1
1001834,1052,1
1001688,1052,1
1007375,1052,1
1007170,1052,1
1007083,1052,1
1006788,1052,1
1006717,1052,1
1001808,1052,1
1001592,1052,1
1000483,1052,1
1000174,1052,1
1008348,1052,1
1007198,1052,1
1007185,1052,1
1006481,1052,1
1006173,1052,1
1005513,1052,1
1002659,1052,1
1001389,1052,1
1001252,1052,1
1001184,1052,1
1001128,1052,1
1000702,1052,1
1008378,1052,1
1004892,1052,1
1004710,1052,1
1002489,1052,1
1001958,1052,1
1001880,1052,1
1001016,1052,1
1000926,1052,1
1000750,1052,1
1000302,1052,1
1000048,1052,1
1006692,1052,1
1006367,1052,1
1006217,1052,1
1004720,1052,1
1004663,1052,1
1004652,1052,1
1003505,1052,1
1002424,1052,1
1007155,1052,1
1006232,1052,1
1004578,1052,1
1003009,1052,1
1002848,1052,1
1002769,1052,1
1002159,1052,1
1001953,1052,1
1008189,1052,1
1007963,1052,1
1007019,1052,1
1006800,1052,1
1008797,1052,1
1006336,1052,1
1006300,1052,1
1005546,1052,1
1003983,1052,1
1002931,1052,1
1006358,1052,1
1004452,1052,1
1008202,1052,1
1000509,1053,1
1000421,1053,1
1001841,1053,1
1001711,1053,1
1001395,1053,1
1003616,1053,1
1000656,1053,1
1007611,1053,1
1007599,1053,1
1007529,1053,1
1007410,1053,1
1006869,1053,1
1006648,1053,1
1006557,1053,1
1002106,1053,1
1001775,1053,1
1001559,1053,1
1001291,1053,1
1000890,1053,1
1008073,1053,1
1007748,1053,1
1007647,1053,1
1006134,1053,1
1005735,1053,1
1003699,1053,1
1002324,1053,1
1001906,1053,1
1000468,1053,1
1000208,1053,1
1000058,1053,1
1008628,1053,1
1008445,1053,1
1005581,1053,1
1004692,1053,1
1002717,1053,1
1001619,1053,1
1001579,1053,1
1001563,1053,1
1001200,1053,1
1001026,1053,1
1008273,1053,1
1004898,1053,1
1003558,1053,1
1008734,1053,1
1008377,1053,1
1007955,1053,1
1006902,1053,1
1006045,1053,1
1005919,1053,1
1004985,1053,1
1004561,1053,1
1002226,1053,1
1007701,1053,1
1004584,1053,1
1002147,1053,1
1001278,1053,1
1008946,1053,1
1008871,1053,1
1007507,1053,1
1007455,1053,1
1006983,1053,1
1006953,1053,1
1006594,1053,1
1005938,1053,1
1001393,1053,1
1006020,1053,1
1003625,1053,1
1006048,1053,1
1006357,1053,1
1004345,1053,1
1004052,1053,1
1000779,1053,1
1000646,1053,1
1000509,1054,1
1000041,1054,1
1001052,1054,1
1003487,1054,1
1000557,1054,1
1000505,1054,1
1000449,1054,1
1007681,1054,1
1007014,1054,1
1006754,1054,1
1006535,1054,1
1001680,1054,1
1001653,1054,1
1001622,1054,1
1001611,1054,1
1001144,1054,1
1001057,1054,1
1000663,1054,1
1000369,1054,1
1000362,1054,1
1000250,1054,1
1008920,1054,1
1008812,1054,1
1008544,1054,1
1008400,1054,1
1008323,1054,1
1008208,1054,1
1008199,1054,1
1007646,1054,1
1006625,1054,1
1005941,1054,1
1003728,1054,1
1003605,1054,1
1002274,1054,1
1002025,1054,1
1001737,1054,1
1001642,1054,1
1000699,1054,1
1000465,1054,1
1001271,1054,1
1005727,1054,1
1005383,1054,1
1000293,1054,1
1000278,1054,1
1008742,1054,1
1008662,1054,1
1008564,1054,1
1008347,1054,1
1007812,1054,1
1004368,1054,1
1003887,1054,1
1002712,1054,1
1007787,1054,1
1003709,1054,1
1003452,1054,1
1003108,1054,1
1002837,1054,1
1002639,1054,1
1002044,1054,1
1006965,1054,1
1004197,1054,1
1001539,1054,1
1001283,1054,1
1001006,1054,1
1006142,1054,1
1006043,1054,1
1003788,1054,1
1000904,1054,1
1007509,1054,1
1008836,1054,1
1001050,1054,1
1001736,1055,1
1001687,1055,1
1001569,1055,1
1001478,1055,1
1000491,1055,1
1000469,1055,1
1001802,1055,1
1001733,1055,1
1001545,1055,1
1001479,1055,1
1007395,1055,1
1007395,1055,1
1007059,1055,1
1006485,1055,1
1001708,1055,1
1001699,1055,1
1001638,1055,1
1001552,1055,1
1001196,1055,1
1000642,1055,1
1007435,1055,1
1007415,1055,1
1007078,1055,1
1006646,1055,1
1006134,1055,1
1005564,1055,1
1004806,1055,1
1003831,1055,1
1003468,1055,1
1000105,1055,1
1007895,1055,1
1007845,1055,1
1004656,1055,1
1004489,1055,1
1003048,1055,1
1002618,1055,1
1001566,1055,1
1001221,1055,1
1000538,1055,1
1008552,1055,1
1007424,1055,1
1005144,1055,1
1002341,1055,1
1008226,1055,1
1007699,1055,1
1007400,1055,1
1007282,1055,1
1004934,1055,1
1004759,1055,1
1002286,1055,1
1002016,1055,1
1008702,1055,1
1008069,1055,1
1007776,1055,1
1006189,1055,1
1005208,1055,1
1003339,1055,1
1006509,1055,1
1006322,1055,1
1005978,1055,1
1003813,1055,1
1002743,1055,1
1002121,1055,1
1006435,1055,1
1000262,1055,1
1008904,1056,1
1008821,1056,1
1001261,1056,1
1004100,1056,1
1003548,1056,1
1000451,1056,1
1001846,1056,1
1007649,1056,1
1007534,1056,1
1007479,1056,1
1007441,1056,1
1007339,1056,1
1007043,1056,1
1006557,1056,1
1001699,1056,1
1001675,1056,1
1001651,1056,1
1001103,1056,1
1001062,1056,1
1000997,1056,1
1000944,1056,1
1000907,1056,1
1000749,1056,1
1002550,1056,1
1008409,1056,1
1005289,1056,1
1004832,1056,1
1004497,1056,1
1002407,1056,1
1001979,1056,1
1000015,1056,1
1005286,1056,1
1004957,1056,1
1003986,1056,1
1003026,1056,1
1002606,1056,1
1007315,1056,1
1004674,1056,1
1003499,1056,1
1002811,1056,1
1000190,1056,1
1008402,1056,1
1007957,1056,1
1007251,1056,1
1003061,1056,1
1006340,1056,1
1005719,1056,1
1000875,1056,1
1000441,1056,1
1008437,1056,1
1007801,1056,1
1004861,1056,1
1001928,1056,1
1000900,1056,1
1007439,1056,1
1005909,1056,1
1007024,1056,1
1006276,1056,1
1003720,1056,1
1000205,1056,1
1000421,1057,1
1001832,1057,1
1001035,1057,1
1000714,1057,1
1000435,1057,1
1003947,1057,1
1000472,1057,1
1001802,1057,1
1001545,1057,1
1006717,1057,1
1006557,1057,1
1006535,1057,1
1001835,1057,1
1001237,1057,1
1000749,1057,1
1000376,1057,1
1007265,1057,1
1006943,1057,1
1005908,1057,1
1004543,1057,1
1004275,1057,1
1003950,1057,1
1002426,1057,1
1001446,1057,1
1001279,1057,1
1000652,1057,1
1008990,1057,1
1008923,1057,1
1007993,1057,1
1006027,1057,1
1004631,1057,1
1004625,1057,1
1002569,1057,1
1008943,1057,1
1008800,1057,1
1008335,1057,1
1007785,1057,1
1006920,1057,1
1006570,1057,1
1005832,1057,1
1004144,1057,1
1004108,1057,1
1008936,1057,1
1008690,1057,1
1007323,1057,1
1006192,1057,1
1005224,1057,1
1002442,1057,1
1004975,1057,1
1000424,1057,1
1008856,1057,1
1008436,1057,1
1003563,1057,1
1003269,1057,1
1002716,1057,1
1002591,1057,1
1007698,1057,1
1006486,1057,1
1006483,1057,1
1005975,1057,1
1005484,1057,1
1003186,1057,1
1002418,1057,1
1001494,1057,1
1008594,1057,1
1006155,1057,1
1004375,1057,1
1000041,1058,1
1001886,1058,1
1001472,1058,1
1001469,1058,1
1001395,1058,1
1001261,1058,1
1001201,1058,1
1000889,1058,1
1003632,1058,1
1003534,1058,1
1000733,1058,1
1000418,1058,1
1000398,1058,1
1001628,1058,1
1001628,1058,1
1007758,1058,1
1006846,1058,1
1006628,1058,1
1001860,1058,1
1001770,1058,1
1001708,1058,1
1001611,1058,1
1001406,1058,1
1001180,1058,1
1000634,1058,1
1000174,1058,1
1008976,1058,1
1007497,1058,1
1004029,1058,1
1002759,1058,1
1002389,1058,1
1001785,1058,1
1001642,1058,1
1000860,1058,1
1000502,1058,1
1006373,1058,1
1006356,1058,1
1005203,1058,1
1005200,1058,1
1004499,1058,1
1004321,1058,1
1004303,1058,1
1003970,1058,1
1003447,1058,1
1002630,1058,1
1001353,1058,1
1000743,1058,1
1008886,1058,1
1008556,1058,1
1008288,1058,1
1007996,1058,1
1007810,1058,1
1006093,1058,1
1005296,1058,1
1003535,1058,1
1006803,1058,1
1006497,1058,1
1006456,1058,1
1006379,1058,1
1005319,1058,1
1005068,1058,1
1004139,1058,1
1003254,1058,1
1002166,1058,1
1006973,1058,1
1005661,1058,1
1005578,1058,1
1007722,1058,1
1007167,1058,1
1007060,1058,1
1005787,1058,1
1005650,1058,1
1004541,1058,1
1003486,1058,1
1001945,1058,1
1001034,1058,1
1008989,1058,1
1008597,1058,1
1006530,1058,1
1006503,1058,1
1004365,1058,1
1002466,1058,1
1002161,1059,1
1001035,1059,1
1003572,1059,1
1000753,1059,1
1000632,1059,1
1000600,1059,1
1000418,1059,1
1001558,1059,1
1007538,1059,1
1007390,1059,1
1007137,1059,1
1007125,1059,1
1006628,1059,1
1006531,1059,1
1001592,1059,1
1001215,1059,1
1001196,1059,1
1000969,1059,1
1000810,1059,1
1000789,1059,1
1000459,1059,1
1000166,1059,1
1000133,1059,1
1008957,1059,1
1007659,1059,1
1007360,1059,1
1006945,1059,1
1006673,1059,1
1006238,1059,1
1005518,1059,1
1005159,1059,1
1001859,1059,1
1000862,1059,1
1000357,1059,1
1000230,1059,1
1005305,1059,1
1002758,1059,1
1002192,1059,1
1002139,1059,1
1002102,1059,1
1000127,1059,1
1007927,1059,1
1007814,1059,1
1006393,1059,1
1005771,1059,1
1008760,1059,1
1008490,1059,1
1008397,1059,1
1007142,1059,1
1005776,1059,1
1005241,1059,1
1004770,1059,1
1004521,1059,1
1004390,1059,1
1003860,1059,1
1003182,1059,1
1002934,1059,1
1006387,1059,1
1004399,1059,1
1007542,1059,1
1006477,1059,1
1005943,1059,1
1004456,1059,1
1004114,1059,1
1003717,1059,1
1003498,1059,1
1002057,1059,1
1007407,1059,1
1001274,1059,1
1006981,1059,1
1002357,1059,1
1001991,1060,1
1001933,1060,1
1001591,1060,1
1001569,1060,1
1003487,1060,1
1000432,1060,1
1007479,1060,1
1007061,1060,1
1006995,1060,1
1006583,1060,1
1001608,1060,1
1001329,1060,1
1001041,1060,1
1000419,1060,1
1008484,1060,1
1008185,1060,1
1006935,1060,1
1006728,1060,1
1005847,1060,1
1004845,1060,1
1004137,1060,1
1004039,1060,1
1003429,1060,1
1003189,1060,1
1000168,1060,1
1000124,1060,1
1007866,1060,1
1006280,1060,1
1005591,1060,1
1005448,1060,1
1004406,1060,1
1004371,1060,1
1004015,1060,1
1001527,1060,1
1001106,1060,1
1000980,1060,1
1007082,1060,1
1005561,1060,1
1003019,1060,1
1008256,1060,1
1007962,1060,1
1007608,1060,1
1007090,1060,1
1006239,1060,1
1004206,1060,1
1001940,1060,1
1008973,1060,1
1008161,1060,1
1008033,1060,1
1007839,1060,1
1008629,1060,1
1004420,1060,1
1003029,1060,1
1002806,1060,1
1002254,1060,1
1001873,1060,1
1007306,1060,1
1007408,1060,1
1003087,1060,1
1006329,1060,1
1006128,1060,1
1005177,1060,1
1002985,1060,1
1000509,1061,1
1000041,1061,1
1000889,1061,1
1000757,1061,1
1007750,1061,1
1007669,1061,1
1007649,1061,1
1007610,1061,1
1007026,1061,1
1001942,1061,1
1001896,1061,1
1001860,1061,1
1001856,1061,1
1001764,1061,1
1001447,1061,1
1001217,1061,1
1001215,1061,1
1001099,1061,1
1008356,1061,1
1007949,1061,1
1006548,1061,1
1004699,1061,1
1003552,1061,1
1002053,1061,1
1000995,1061,1
1008848,1061,1
1007988,1061,1
1002480,1061,1
1002157,1061,1
1000813,1061,1
1000342,1061,1
1000131,1061,1
1008844,1061,1
1008339,1061,1
1007182,1061,1
1005067,1061,1
1003585,1061,1
1002338,1061,1
1008786,1061,1
1007930,1061,1
1007356,1061,1
1007189,1061,1
1005230,1061,1
1003398,1061,1
1004981,1061,1
1003310,1061,1
1003132,1061,1
1000244,1061,1
1008852,1061,1
1006431,1061,1
1005816,1061,1
1005807,1061,1
1004752,1061,1
1002529,1061,1
1005466,1061,1
1002756,1061,1
1007521,1061,1
1002730,1061,1
1002690,1061,1
1005424,1061,1
1002760,1061,1
1002382,1061,1
1000421,1062,1
1008821,1062,1
1002161,1062,1
1001950,1062,1
1001848,1062,1
1001267,1062,1
1001261,1062,1
1003893,1062,1
1000481,1062,1
1001688,1062,1
1001623,1062,1
1007610,1062,1
1007468,1062,1
1007390,1062,1
1007143,1062,1
1007070,1062,1
1006969,1062,1
1006748,1062,1
1006689,1062,1
1006566,1062,1
1001611,1062,1
1001048,1062,1
1000966,1062,1
1000439,1062,1
1000362,1062,1
1000308,1062,1
1008739,1062,1
1006751,1062,1
1006332,1062,1
1006106,1062,1
1005713,1062,1
1005530,1062,1
1005088,1062,1
1005016,1062,1
1004755,1062,1
1003699,1062,1
1002603,1062,1
1000458,1062,1
1008152,1062,1
1005207,1062,1
1004888,1062,1
1004181,1062,1
1004152,1062,1
1000815,1062,1
1007768,1062,1
1007271,1062,1
1005511,1062,1
1000389,1062,1
1000277,1062,1
1005984,1062,1
1005340,1062,1
1004150,1062,1
1002367,1062,1
1001982,1062,1
1007203,1062,1
1006229,1062,1
1002272,1062,1
1008670,1062,1
1007898,1062,1
1006939,1062,1
1005949,1062,1
1005345,1062,1
1005045,1062,1
1004134,1062,1
1002014,1062,1
1007067,1062,1
1002363,1062,1
1001054,1062,1
1000367,1062,1
1000421,1063,1
1002055,1063,1
1001886,1063,1
1001616,1063,1
1001495,1063,1
1003568,1063,1
1000709,1063,1
1000703,1063,1
1000632,1063,1
1001831,1063,1
1001518,1063,1
1007718,1063,1
1007357,1063,1
1007357,1063,1
1007254,1063,1
1007137,1063,1
1002012,1063,1
1001866,1063,1
1001560,1063,1
1001312,1063,1
1000713,1063,1
1000411,1063,1
1000148,1063,1
1008866,1063,1
1007246,1063,1
1005868,1063,1
1005866,1063,1
1005365,1063,1
1004135,1063,1
1002771,1063,1
1001403,1063,1
1000587,1063,1
1000346,1063,1
1000766,1063,1
1005174,1063,1
1004955,1063,1
1004626,1063,1
1004491,1063,1
1004175,1063,1
1001544,1063,1
1001167,1063,1
1000664,1063,1
1008497,1063,1
1008460,1063,1
1008391,1063,1
1004413,1063,1
1003509,1063,1
1000161,1063,1
1007195,1063,1
1005926,1063,1
1005216,1063,1
1008173,1063,1
1006523,1063,1
1001228,1063,1
1000137,1063,1
1007628,1063,1
1006102,1063,1
1004609,1063,1
1003096,1063,1
1002824,1063,1
1002444,1063,1
1000678,1063,1
1004044,1063,1
1006120,1063,1
1003002,1063,1
1006984,1063,1
1000764,1064,1
1001736,1064,1
1001478,1064,1
1003540,1064,1
1003511,1064,1
1001837,1064,1
1001733,1064,1
1007742,1064,1
1007678,1064,1
1007310,1064,1
1007170,1064,1
1006788,1064,1
1002094,1064,1
1001763,1064,1
1001608,1064,1
1001062,1064,1
1000902,1064,1
1000634,1064,1
1000614,1064,1
1000148,1064,1
1008379,1064,1
1008006,1064,1
1006728,1064,1
1006267,1064,1
1005725,1064,1
1004741,1064,1
1004029,1064,1
1003872,1064,1
1003836,1064,1
1003582,1064,1
1003552,1064,1
1002049,1064,1
1001252,1064,1
1000937,1064,1
1000699,1064,1
1000437,1064,1
1008704,1064,1
1008590,1064,1
1005810,1064,1
1005458,1064,1
1005104,1064,1
1002562,1064,1
1000623,1064,1
1000601,1064,1
1008603,1064,1
1008422,1064,1
1006171,1064,1
1004624,1064,1
1002929,1064,1
1008342,1064,1
1007715,1064,1
1006715,1064,1
1006428,1064,1
1005785,1064,1
1004930,1064,1
1004508,1064,1
1004233,1064,1
1007821,1064,1
1004739,1064,1
1003221,1064,1
1001630,1064,1
1000667,1064,1
1005196,1064,1
1005138,1064,1
1005033,1064,1
1004809,1064,1
1004374,1064,1
1008745,1064,1
1007858,1064,1
1007104,1064,1
1004697,1064,1
1008606,1064,1
1008188,1064,1
1007474,1064,1
1001625,1064,1
1001886,1065,1
1001591,1065,1
1001060,1065,1
1003846,1065,1
1003534,1065,1
1000693,1065,1
1000491,1065,1
1000398,1065,1
1001826,1065,1
1001796,1065,1
1001739,1065,1
1001733,1065,1
1007565,1065,1
1007485,1065,1
1007339,1065,1
1007201,1065,1
1006995,1065,1
1006928,1065,1
1000973,1065,1
1000893,1065,1
1000526,1065,1
1007630,1065,1
1007078,1065,1
1006999,1065,1
1005969,1065,1
1005365,1065,1
1005260,1065,1
1004275,1065,1
1002556,1065,1
1002426,1065,1
1002060,1065,1
1000718,1065,1
1000339,1065,1
1000332,1065,1
1006197,1065,1
1005600,1065,1
1004993,1065,1
1002948,1065,1
1000405,1065,1
1000245,1065,1
1008951,1065,1
1008144,1065,1
1007149,1065,1
1005901,1065,1
1005433,1065,1
1003300,1065,1
1002720,1065,1
1007974,1065,1
1007712,1065,1
1004816,1065,1
1004598,1065,1
1002075,1065,1
1002010,1065,1
1006437,1065,1
1005302,1065,1
1002177,1065,1
1000685,1065,1
1005933,1065,1
1005649,1065,1
1005320,1065,1
1004915,1065,1
1003581,1065,1
1003123,1065,1
1007245,1065,1
1004903,1065,1
1007719,1065,1
1003285,1065,1
1000932,1066,1
1003470,1066,1
1000448,1066,1
1001739,1066,1
1001635,1066,1
1001561,1066,1
1007534,1066,1
1007339,1066,1
1007204,1066,1
1007154,1066,1
1001735,1066,1
1001406,1066,1
1001291,1066,1
1001166,1066,1
1001144,1066,1
1000706,1066,1
1000096,1066,1
1000030,1066,1
1008162,1066,1
1007817,1066,1
1006863,1066,1
1006646,1066,1
1006574,1066,1
1006032,1066,1
1005602,1066,1
1005028,1066,1
1004387,1066,1
1003872,1066,1
1000608,1066,1
1000468,1066,1
1001076,1066,1
1000936,1066,1
1000527,1066,1
1008696,1066,1
1006314,1066,1
1005756,1066,1
1004427,1066,1
1004414,1066,1
1002554,1066,1
1002370,1066,1
1000636,1066,1
1000568,1066,1
1000292,1066,1
1007087,1066,1
1005873,1066,1
1005666,1066,1
1005194,1066,1
1003908,1066,1
1003713,1066,1
1000348,1066,1
1008788,1066,1
1007178,1066,1
1007051,1066,1
1006484,1066,1
1006378,1066,1
1005105,1066,1
1004474,1066,1
1006508,1066,1
1006465,1066,1
1003328,1066,1
1002723,1066,1
1008447,1066,1
1007671,1066,1
1007001,1066,1
1006612,1066,1
1005374,1066,1
1004637,1066,1
1003946,1066,1
1001487,1066,1
1001391,1066,1
1005836,1066,1
1004454,1066,1
1008935,1066,1
1004101,1066,1
1002632,1066,1
1001686,1066,1
1001032,1067,1
1000764,1067,1
1000628,1067,1
1001711,1067,1
1001229,1067,1
1000769,1067,1
1001526,1067,1
1007750,1067,1
1007043,1067,1
1006913,1067,1
1006872,1067,1
1002012,1067,1
1001810,1067,1
1001557,1067,1
1001215,1067,1
1001021,1067,1
1000689,1067,1
1000273,1067,1
1008520,1067,1
1007899,1067,1
1007273,1067,1
1005523,1067,1
1005160,1067,1
1001737,1067,1
1001288,1067,1
1001107,1067,1
1000778,1067,1
1000436,1067,1
1008822,1067,1
1006159,1067,1
1004422,1067,1
1004070,1067,1
1003522,1067,1
1002570,1067,1
1000960,1067,1
1000079,1067,1
1008674,1067,1
1008830,1067,1
1000286,1067,1
1003234,1067,1
1002054,1067,1
1001449,1067,1
1000063,1067,1
1008948,1067,1
1008693,1067,1
1008622,1067,1
1008449,1067,1
1007469,1067,1
1006831,1067,1
1006818,1067,1
1006205,1067,1
1006124,1067,1
1005944,1067,1
1004786,1067,1
1001954,1067,1
1000653,1067,1
1000001,1067,1
1007738,1067,1
1004705,1067,1
1002050,1067,1
1007973,1067,1
1007816,1067,1
1002296,1067,1
1001032,1068,1
1002117,1068,1
1001261,1068,1
1000889,1068,1
1000709,1068,1
1007758,1068,1
1007511,1068,1
1007125,1068,1
1006811,1068,1
1006794,1068,1
1006582,1068,1
1001839,1068,1
1001638,1068,1
1001592,1068,1
1001071,1068,1
1001021,1068,1
1000911,1068,1
1000819,1068,1
1000707,1068,1
1000345,1068,1
1000133,1068,1
1000076,1068,1
1001465,1068,1
1007198,1068,1
1006897,1068,1
1006526,1068,1
1005686,1068,1
1005595,1068,1
1005519,1068,1
1004552,1068,1
1003056,1068,1
1002795,1068,1
1001929,1068,1
1001263,1068,1
1001160,1068,1
1000489,1068,1
1000088,1068,1
1001307,1068,1
1008546,1068,1
1005459,1068,1
1004035,1068,1
1003907,1068,1
1003463,1068,1
1003264,1068,1
1001809,1068,1
1000695,1068,1
1007481,1068,1
1007045,1068,1
1006377,1068,1
1005419,1068,1
1004179,1068,1
1003905,1068,1
1003735,1068,1
1007564,1068,1
1006685,1068,1
1005808,1068,1
1004473,1068,1
1003730,1068,1
1003488,1068,1
1007733,1068,1
1004964,1068,1
1001869,1068,1
1001422,1068,1
1000328,1068,1
1008692,1068,1
1008071,1068,1
1007916,1068,1
1002818,1068,1
1001795,1068,1
1001428,1068,1
1004823,1068,1
1003257,1068,1
1002887,1068,1
1001830,1068,1
1000618,1068,1
1000518,1068,1
1005117,1068,1
1007347,1068,1
1001702,1069,1
1000631,1069,1
1000442,1069,1
1001831,1069,1
1001722,1069,1
1007538,1069,1
1007070,1069,1
1006788,1069,1
1002064,1069,1
1001763,1069,1
1001691,1069,1
1001612,1069,1
1000416,1069,1
1000376,1069,1
1007897,1069,1
1006574,1069,1
1006180,1069,1
1005589,1069,1
1004894,1069,1
1004267,1069,1
1003232,1069,1
1002842,1069,1
1001258,1069,1
1001086,1069,1
1000596,1069,1
1008538,1069,1
1005731,1069,1
1004054,1069,1
1008700,1069,1
1008257,1069,1
1007643,1069,1
1005934,1069,1
1005223,1069,1
1004239,1069,1
1003160,1069,1
1008794,1069,1
1007691,1069,1
1007200,1069,1
1007123,1069,1
1006419,1069,1
1005620,1069,1
1005278,1069,1
1005091,1069,1
1005041,1069,1
1004162,1069,1
1003652,1069,1
1002697,1069,1
1002622,1069,1
1001887,1069,1
1008213,1069,1
1008119,1069,1
1008059,1069,1
1007038,1069,1
1004977,1069,1
1003022,1069,1
1000891,1069,1
1008879,1069,1
1007861,1069,1
1005988,1069,1
1002768,1069,1
1000808,1069,1
1008699,1069,1
1008098,1069,1
1008405,1069,1
1002911,1069,1
1000905,1070,1
1008821,1070,1
1001841,1070,1
1001687,1070,1
1001591,1070,1
1001395,1070,1
1001060,1070,1
1001035,1070,1
1000590,1070,1
1003572,1070,1
1003470,1070,1
1000520,1070,1
