order_id,customer_id,order_date,status,delivery_included
1004655,40789,2023-08-17,Cancelled,
1004859,40810,2023-08-17,Delivered,
1003320,40983,2023-08-17,Cancelled,
1003208,40439,2023-08-17,Delivered,
1003647,40180,2023-08-17,Delivered,
1003433,40159,2023-08-17,Shipped,
1002971,40209,2023-08-17,Shipped,
1001002,40381,2023-08-17,Cancelled,
1001166,40792,2023-08-17,Delivered,
1000781,40018,2023-08-17,Delivered,
1000580,40462,2023-08-17,Delivered,
1007889,40907,2023-08-18,Shipped,
1007460,40251,2023-08-18,Delivered,
1006291,40784,2023-08-18,Delivered,
1005913,40806,2023-08-18,Delivered,
1004800,40882,2023-08-18,Delivered,
1004190,40561,2023-08-18,Shipped,
1004516,40207,2023-08-18,Delivered,
1004096,40524,2023-08-18,Delivered,
1000813,40670,2023-08-18,Delivered,
1008566,40231,2023-08-19,Pending,
1008063,40262,2023-08-19,Delivered,
1007979,40478,2023-08-19,Delivered,
1006555,40422,2023-08-19,Shipped,
1006276,40486,2023-08-19,Delivered,
1006517,40316,2023-08-19,Delivered,
1005283,40827,2023-08-19,Delivered,
1005834,40486,2023-08-19,Delivered,
1004613,40779,2023-08-19,Cancelled,
1004231,40393,2023-08-19,Delivered,
1004147,40073,2023-08-19,Delivered,
1003065,40231,2023-08-19,Pending,
1003569,40046,2023-08-19,Pending,
1003832,40854,2023-08-19,Cancelled,
1003322,40270,2023-08-19,Delivered,
1002909,40124,2023-08-19,Delivered,
1002574,40284,2023-08-19,Delivered,
1001127,40409,2023-08-19,Delivered,
1000891,40913,2023-08-19,Delivered,
1000836,40593,2023-08-19,Delivered,
1006039,40537,2023-08-20,Delivered,
1003986,40092,2023-08-20,Cancelled,
1002942,40857,2023-08-20,Delivered,
1001517,40703,2023-08-20,Delivered,
1001213,40396,2023-08-20,Delivered,
1000787,40386,2023-08-20,Shipped,
1008035,40747,2023-08-21,Delivered,
1008569,40905,2023-08-21,Cancelled,
1007039,40452,2023-08-21,Shipped,
1007528,40766,2023-08-21,Delivered,
1005028,40766,2023-08-21,Delivered,
1002570,40859,2023-08-21,Cancelled,
1002994,40093,2023-08-21,Delivered,
1002551,40687,2023-08-21,Delivered,
1002332,40610,2023-08-21,Delivered,
1002379,40498,2023-08-21,Delivered,
1008322,40244,2023-08-22,Delivered,
1008654,40325,2023-08-22,Delivered,
1008750,40997,2023-08-22,Delivered,
1007904,40972,2023-08-22,Delivered,
1006804,40068,2023-08-22,Delivered,
1005679,40841,2023-08-22,Delivered,
1005081,40613,2023-08-22,Delivered,
1005552,40295,2023-08-22,Delivered,
1004568,40428,2023-08-22,Delivered,
1003104,40414,2023-08-22,Delivered,
1001692,40025,2023-08-22,Delivered,
1001906,40305,2023-08-22,Delivered,
1000181,40041,2023-08-22,Delivered,
1000248,40958,2023-08-22,Delivered,
1008821,40033,2023-08-23,Delivered,
1006331,40531,2023-08-23,Delivered,
1006175,40129,2023-08-23,Delivered,
1006079,40644,2023-08-23,Delivered,
1005282,40339,2023-08-23,Delivered,
1005126,40277,2023-08-23,Delivered,
1004353,40009,2023-08-23,Delivered,
1002983,40641,2023-08-23,Delivered,
1002542,40382,2023-08-23,Delivered,
1001897,40158,2023-08-23,Delivered,
1001408,40830,2023-08-23,Cancelled,
1000688,40462,2023-08-23,Delivered,
1008347,40641,2023-08-24,Delivered,
1008073,40244,2023-08-24,Cancelled,
1004033,40676,2023-08-24,Delivered,
1004473,40759,2023-08-24,Delivered,
1002431,40933,2023-08-24,Shipped,
1001559,40686,2023-08-24,Delivered,
1000031,40959,2023-08-24,Cancelled,
1008335,40950,2023-08-25,Cancelled,
1007677,40955,2023-08-25,Delivered,
1007337,40820,2023-08-25,Delivered,
1006108,40924,2023-08-25,Delivered,
1003201,40618,2023-08-25,Shipped,
1003097,40814,2023-08-25,Delivered,
1003094,40539,2023-08-25,Delivered,
1002869,40692,2023-08-25,Delivered,
1002067,40498,2023-08-25,Shipped,
1002805,40167,2023-08-25,Delivered,
1001995,40611,2023-08-25,Delivered,
1000830,40082,2023-08-25,Delivered,
1008662,40787,2023-08-26,Delivered,
1007608,40912,2023-08-26,Delivered,
1007712,40307,2023-08-26,Delivered,
1006302,40994,2023-08-26,Delivered,
1005887,40516,2023-08-26,Shipped,
1004232,40656,2023-08-26,Delivered,
1004955,40451,2023-08-26,Processing,
1003755,40092,2023-08-26,Delivered,
1003516,40468,2023-08-26,Delivered,
1003823,40116,2023-08-26,Delivered,
1000754,40099,2023-08-26,Delivered,
1008053,40428,2023-08-27,Delivered,
1008307,40535,2023-08-27,Delivered,
1007741,40244,2023-08-27,Delivered,
1006641,40366,2023-08-27,Delivered,
1005699,40193,2023-08-27,Delivered,
1004815,40478,2023-08-27,Delivered,
1001583,40048,2023-08-27,Delivered,
1000957,40135,2023-08-27,Delivered,
1008689,40114,2023-08-28,Delivered,
1008567,40957,2023-08-28,Delivered,
1007051,40706,2023-08-28,Delivered,
1006554,40808,2023-08-28,Delivered,
1004419,40230,2023-08-28,Delivered,
1004124,40288,2023-08-28,Delivered,
1004519,40042,2023-08-28,Delivered,
1003753,40350,2023-08-28,Delivered,
1003000,40575,2023-08-28,Shipped,
1001698,40438,2023-08-28,Delivered,
1001052,40887,2023-08-28,Delivered,
1000202,40573,2023-08-28,Delivered,
1008975,40999,2023-08-29,Delivered,
1006989,40471,2023-08-29,Delivered,
1006449,40821,2023-08-29,Delivered,
1005435,40035,2023-08-29,Delivered,
1003636,40206,2023-08-29,Delivered,
1003694,40151,2023-08-29,Delivered,
1003968,40711,2023-08-29,Delivered,
1003660,40962,2023-08-29,Delivered,
1001491,40479,2023-08-29,Delivered,
1000527,40295,2023-08-29,Delivered,
1000955,40896,2023-08-29,Delivered,
1000674,40623,2023-08-29,Delivered,
1007853,40978,2023-08-30,Shipped,
1007861,40960,2023-08-30,Shipped,
1005339,40438,2023-08-30,Delivered,
1005468,40669,2023-08-30,Cancelled,
1001016,40680,2023-08-30,Delivered,
1000114,,2023-08-30,Shipped,
1000980,40669,2023-08-30,Delivered,
1000911,40111,2023-08-30,Shipped,
1000184,40322,2023-08-30,Delivered,
1008337,40096,2023-08-31,Delivered,
1006219,40826,2023-08-31,Delivered,
1005382,40065,2023-08-31,Delivered,
1005545,40201,2023-08-31,Delivered,
1005464,40449,2023-08-31,Delivered,
1005144,40924,2023-08-31,Delivered,
1004249,40917,2023-08-31,Delivered,
1004301,40037,2023-08-31,Cancelled,
1002360,40673,2023-08-31,Cancelled,
1001088,40973,2023-08-31,Delivered,
1008644,40564,2023-09-01,Delivered,
1007028,40633,2023-09-01,Pending,
1006118,40476,2023-09-01,Delivered,
1005885,40274,2023-09-01,Delivered,
1005540,40980,2023-09-01,Shipped,
1004678,40214,2023-09-01,Delivered,
1002597,40287,2023-09-01,Cancelled,
1002639,40916,2023-09-01,Delivered,
1000282,40977,2023-09-01,Delivered,
1000364,40921,2023-09-01,Delivered,
1008877,40630,2023-09-02,Delivered,
1008198,40734,2023-09-02,Delivered,
1007421,40229,2023-09-02,Delivered,
1005989,40844,2023-09-02,Cancelled,
1002520,40472,2023-09-02,Delivered,
1002480,40920,2023-09-02,Delivered,
1002200,40904,2023-09-02,Shipped,
1001151,40476,2023-09-02,Delivered,
1001033,40632,2023-09-02,Delivered,
1001610,40445,2023-09-02,Delivered,
1001195,,2023-09-02,Delivered,
1000773,40204,2023-09-02,Shipped,
1000159,40007,2023-09-02,Delivered,
1008797,40715,2023-09-03,Shipped,
1008853,40961,2023-09-03,Processing,
1007533,40979,2023-09-03,Delivered,
1006970,40141,2023-09-03,Delivered,
1006596,40620,2023-09-03,Delivered,
1005480,40902,2023-09-03,Delivered,
1004985,40474,2023-09-03,Delivered,
1003752,40467,2023-09-03,Delivered,
1003912,40891,2023-09-03,Delivered,
1002227,40276,2023-09-03,Shipped,
1002436,40299,2023-09-03,Delivered,
1001180,40773,2023-09-03,Delivered,
1001472,40714,2023-09-03,Shipped,
1001436,40146,2023-09-03,Delivered,
1000093,40303,2023-09-03,Delivered,
1000599,40619,2023-09-03,Delivered,
1008896,40255,2023-09-04,Delivered,
1007483,40994,2023-09-04,Delivered,
1007769,40463,2023-09-04,Processing,
1007136,40766,2023-09-04,Delivered,
1007277,40087,2023-09-04,Delivered,
1005463,40831,2023-09-04,Delivered,
1004761,40055,2023-09-04,Delivered,
1003027,40991,2023-09-04,Delivered,
1001341,40611,2023-09-04,Delivered,
1000277,40248,2023-09-04,Delivered,
1008210,40968,2023-09-05,Delivered,
1008161,40386,2023-09-05,Shipped,
1008892,40466,2023-09-05,Shipped,
1007950,40966,2023-09-05,Delivered,
1007238,40400,2023-09-05,Delivered,
1007603,40769,2023-09-05,Delivered,
1006943,40387,2023-09-05,Delivered,
1006241,40382,2023-09-05,Delivered,
1005835,40444,2023-09-05,Delivered,
1004500,40602,2023-09-05,Delivered,
1004275,40551,2023-09-05,Delivered,
1003453,40308,2023-09-05,Delivered,
1003085,40218,2023-09-05,Delivered,
1003427,40749,2023-09-05,Delivered,
1002723,40106,2023-09-05,Delivered,
1001471,40902,2023-09-05,Delivered,
1001878,40330,2023-09-05,Delivered,
1000422,40283,2023-09-05,Delivered,
1008469,40506,2023-09-06,Delivered,
1007463,40775,2023-09-06,Delivered,
1007005,40164,2023-09-06,Delivered,
1006884,40362,2023-09-06,Shipped,
1006583,40820,2023-09-06,Delivered,
1004622,40909,2023-09-06,Delivered,
1003409,40767,2023-09-06,Delivered,
1003237,40255,2023-09-06,Delivered,
1002045,40045,2023-09-06,Delivered,
1001415,40616,2023-09-06,Delivered,
1001985,40833,2023-09-06,Delivered,
1001141,40604,2023-09-06,Delivered,
1000268,40196,2023-09-06,Delivered,
1000050,40951,2023-09-06,Delivered,
1008579,40994,2023-09-07,Delivered,
1008895,,2023-09-07,Delivered,
1008957,40209,2023-09-07,Pending,
1008709,40255,2023-09-07,Delivered,
1007070,40188,2023-09-07,Delivered,
1005952,40507,2023-09-07,Delivered,
1005472,40389,2023-09-07,Shipped,
1004321,40337,2023-09-07,Delivered,
1003619,40565,2023-09-07,Delivered,
1003198,40438,2023-09-07,Delivered,
1001069,40901,2023-09-07,Pending,
1001515,40884,2023-09-07,Delivered,
1000437,40607,2023-09-07,Delivered,
1000648,40614,2023-09-07,Delivered,
1007993,40114,2023-09-08,Delivered,
1007576,40057,2023-09-08,Delivered,
1006133,40569,2023-09-08,Delivered,
1005522,40043,2023-09-08,Delivered,
1005185,40761,2023-09-08,Delivered,
1004646,40549,2023-09-08,Delivered,
1004875,40936,2023-09-08,Shipped,
1004629,40277,2023-09-08,Delivered,
1004752,40955,2023-09-08,Delivered,
1003470,40320,2023-09-08,Delivered,
1002470,40201,2023-09-08,Delivered,
1001857,40985,2023-09-08,Delivered,
1000689,40273,2023-09-08,Cancelled,
1008291,40219,2023-09-09,Delivered,
1008908,40871,2023-09-09,Shipped,
1008531,40860,2023-09-09,Delivered,
1007451,40429,2023-09-09,Delivered,
1007749,40409,2023-09-09,Delivered,
1007169,40494,2023-09-09,Delivered,
1005622,40514,2023-09-09,Delivered,
1002013,40092,2023-09-09,Delivered,
1002158,40612,2023-09-09,Delivered,
1002424,40623,2023-09-09,Delivered,
1001091,40682,2023-09-09,Delivered,
1001539,40995,2023-09-09,Delivered,
1001834,40869,2023-09-09,Delivered,
1000808,40086,2023-09-09,Delivered,
1008259,40779,2023-09-10,Delivered,
1008466,40230,2023-09-10,Delivered,
1007148,40610,2023-09-10,Delivered,
1006268,40257,2023-09-10,Delivered,
1006646,40678,2023-09-10,Delivered,
1006640,40144,2023-09-10,Delivered,
1006427,40175,2023-09-10,Delivered,
1006791,40351,2023-09-10,Delivered,
1006493,40418,2023-09-10,Delivered,
1005933,40627,2023-09-10,Delivered,
1001638,40456,2023-09-10,Delivered,
1008482,40522,2023-09-11,Delivered,
1006448,40292,2023-09-11,Delivered,
1005138,40362,2023-09-11,Shipped,
1005915,40630,2023-09-11,Delivered,
1004775,40569,2023-09-11,Delivered,
1003829,40760,2023-09-11,Delivered,
1002406,40498,2023-09-11,Delivered,
1000271,40250,2023-09-11,Delivered,
1008733,40181,2023-09-12,Delivered,
1008425,40820,2023-09-12,Delivered,
1007668,40004,2023-09-12,Delivered,
1007945,40855,2023-09-12,Delivered,
1006081,,2023-09-12,Pending,
1006953,40297,2023-09-12,Delivered,
1006043,40615,2023-09-12,Delivered,
1001781,40030,2023-09-12,Cancelled,
1007801,40703,2023-09-13,Delivered,
1006601,40060,2023-09-13,Delivered,
1004363,40858,2023-09-13,Delivered,
1004314,40189,2023-09-13,Delivered,
1004186,40782,2023-09-13,Delivered,
1003115,40684,2023-09-13,Delivered,
1001189,40141,2023-09-13,Delivered,
1000905,40829,2023-09-13,Delivered,
1000961,40959,2023-09-13,Delivered,
1000376,40901,2023-09-13,Delivered,
1008777,40840,2023-01-01,Delivered,
1007469,,2023-01-01,Delivered,
1006627,40625,2023-01-01,Delivered,
1006687,40374,2023-01-01,Delivered,
1006806,40355,2023-01-01,Cancelled,
1004080,40646,2023-01-01,Delivered,
1004751,40795,2023-01-01,Processing,
1004323,40080,2023-01-01,Delivered,
1003172,40106,2023-01-01,Delivered,
1001686,40791,2023-01-01,Delivered,
1000593,40566,2023-01-01,Delivered,
1000008,40718,2023-01-01,Cancelled,
1008212,40059,2023-09-14,Delivered,
1007700,40811,2023-09-14,Delivered,
1007245,40034,2023-09-14,Shipped,
1007343,40917,2023-09-14,Delivered,
1007728,40603,2023-09-14,Delivered,
1003287,40329,2023-09-14,Processing,
1002253,40402,2023-09-14,Delivered,
1002136,40448,2023-09-14,Delivered,
1000678,40414,2023-09-14,Delivered,
1000606,40633,2023-09-14,Delivered,
1007653,40785,2023-01-02,Delivered,
1005136,40235,2023-01-02,Shipped,
1005988,40900,2023-01-02,Delivered,
1005245,40684,2023-01-02,Delivered,
1005080,40129,2023-01-02,Cancelled,
1004091,,2023-01-02,Delivered,
1004087,40777,2023-01-02,Delivered,
1003835,40597,2023-01-02,Delivered,
1003162,40696,2023-01-02,Cancelled,
1003998,40464,2023-01-02,Delivered,
1003981,40764,2023-01-02,Delivered,
1002532,40719,2023-01-02,Delivered,
1002380,40105,2023-01-02,Cancelled,
1001406,40879,2023-01-02,Delivered,
1001264,40393,2023-01-02,Delivered,
1001154,40323,2023-01-02,Pending,
1007461,40939,2023-09-15,Delivered,
1007063,40674,2023-09-15,Delivered,
1006102,40592,2023-09-15,Processing,
1005760,40061,2023-09-15,Delivered,
1004653,40164,2023-09-15,Delivered,
1004387,40197,2023-09-15,Delivered,
1004182,40651,2023-09-15,Delivered,
1004085,40407,2023-09-15,Delivered,
1003385,40132,2023-09-15,Delivered,
1002477,40673,2023-09-15,Delivered,
1002998,40394,2023-09-15,Delivered,
1001443,40300,2023-09-15,Delivered,
1000727,40351,2023-09-15,Delivered,
1000275,40409,2023-09-15,Delivered,
1000095,40855,2023-09-15,Cancelled,
1008556,40825,2023-01-03,Delivered,
1007370,40413,2023-01-03,Delivered,
1006766,40996,2023-01-03,Delivered,
1006701,40123,2023-01-03,Delivered,
1005444,40651,2023-01-03,Delivered,
1004039,40451,2023-01-03,Delivered,
1004524,40017,2023-01-03,Delivered,
1004602,40381,2023-01-03,Delivered,
1004481,,2023-01-03,Delivered,
1004064,40994,2023-01-03,Cancelled,
1003954,40155,2023-01-03,Delivered,
1002736,40552,2023-01-03,Delivered,
1002057,40600,2023-01-03,Shipped,
1002213,40841,2023-01-03,Delivered,
1002157,40570,2023-01-03,Shipped,
1007963,40826,2023-09-16,Delivered,
1006531,40365,2023-09-16,Delivered,
1006384,40633,2023-09-16,Delivered,
1005355,40619,2023-09-16,Delivered,
1004951,40619,2023-09-16,Delivered,
1004934,40820,2023-09-16,Delivered,
1004001,40083,2023-09-16,Delivered,
1002619,40280,2023-09-16,Cancelled,
1002658,40690,2023-09-16,Delivered,
1001762,40446,2023-09-16,Delivered,
1001086,40136,2023-09-16,Delivered,
1000948,40074,2023-09-16,Processing,
1000450,40920,2023-09-16,Delivered,
1008177,40354,2023-01-04,Delivered,
1008189,40517,2023-01-04,Cancelled,
1008932,40449,2023-01-04,Delivered,
1007657,40846,2023-01-04,Delivered,
1007242,40646,2023-01-04,Pending,
1007750,40801,2023-01-04,Shipped,
1005211,40485,2023-01-04,Cancelled,
1005570,40530,2023-01-04,Delivered,
1005306,40384,2023-01-04,Delivered,
1004068,40814,2023-01-04,Delivered,
1004836,40454,2023-01-04,Delivered,
1003183,40392,2023-01-04,Delivered,
1002048,40454,2023-01-04,Delivered,
1000831,,2023-01-04,Delivered,
1000069,40698,2023-01-04,Delivered,
1000567,40130,2023-01-04,Delivered,
1008308,40062,2023-09-17,Delivered,
1008445,40947,2023-09-17,Delivered,
1008030,40764,2023-09-17,Delivered,
1007137,40049,2023-09-17,Delivered,
1006967,40514,2023-09-17,Delivered,
1006940,40660,2023-09-17,Delivered,
1003810,40739,2023-09-17,Delivered,
1001642,40325,2023-09-17,Delivered,
1008221,40315,2023-01-05,Delivered,
1007454,40255,2023-01-05,Delivered,
1006461,40291,2023-01-05,Delivered,
1005291,40712,2023-01-05,Delivered,
1003229,40903,2023-01-05,Delivered,
1003486,40908,2023-01-05,Shipped,
1002418,40274,2023-01-05,Delivered,
1002595,40327,2023-01-05,Cancelled,
1001579,40978,2023-01-05,Delivered,
1001810,40122,2023-01-05,Shipped,
1000168,40535,2023-01-05,Delivered,
1006360,40792,2023-09-18,Delivered,
1005528,40043,2023-09-18,Delivered,
1005957,40553,2023-09-18,Delivered,
1004823,40802,2023-09-18,Delivered,
1004672,40398,2023-09-18,Delivered,
1003156,40560,2023-09-18,Delivered,
1002923,40554,2023-09-18,Cancelled,
1002110,40427,2023-09-18,Delivered,
1002795,40430,2023-09-18,Delivered,
1001848,40560,2023-09-18,Delivered,
1001536,40923,2023-09-18,Delivered,
1000843,40577,2023-09-18,Delivered,
1008039,40194,2023-01-06,Delivered,
1008699,40598,2023-01-06,Delivered,
1008875,40618,2023-01-06,Delivered,
1007103,40597,2023-01-06,Delivered,
1006513,40791,2023-01-06,Shipped,
1005702,40041,2023-01-06,Delivered,
1005506,40059,2023-01-06,Delivered,
1005448,40962,2023-01-06,Delivered,
1002082,40140,2023-01-06,Cancelled,
1001211,40896,2023-01-06,Delivered,
1001274,40972,2023-01-06,Delivered,
1008501,40053,2023-09-19,Delivered,
1007581,40809,2023-09-19,Delivered,
1006679,40556,2023-09-19,Delivered,
1006037,40392,2023-09-19,Shipped,
1005877,40858,2023-09-19,Delivered,
1005872,,2023-09-19,Delivered,
1004899,40743,2023-09-19,Delivered,
1003669,40374,2023-09-19,Delivered,
1001134,40116,2023-09-19,Delivered,
1000823,40018,2023-09-19,Delivered,
1008856,40575,2023-01-07,Delivered,
1007276,40236,2023-01-07,Delivered,
1006223,40951,2023-01-07,Delivered,
1005353,40476,2023-01-07,Processing,
1005036,40252,2023-01-07,Delivered,
1004611,40590,2023-01-07,Delivered,
1003873,40540,2023-01-07,Delivered,
1002306,40495,2023-01-07,Delivered,
1001953,40091,2023-01-07,Shipped,
1001489,40930,2023-01-07,Cancelled,
1001636,40895,2023-01-07,Delivered,
1000452,40756,2023-01-07,Shipped,
1008428,40409,2023-09-20,Delivered,
1007176,40601,2023-09-20,Delivered,
1006497,40072,2023-09-20,Delivered,
1006026,40331,2023-09-20,Delivered,
1005208,40015,2023-09-20,Processing,
1003714,40170,2023-09-20,Delivered,
1001093,40389,2023-09-20,Delivered,
1001551,40406,2023-09-20,Delivered,
1001949,40320,2023-09-20,Delivered,
1000847,40701,2023-09-20,Delivered,
1008176,40967,2023-01-08,Delivered,
1007501,40343,2023-01-08,Delivered,
1007125,40838,2023-01-08,Delivered,
1004037,40658,2023-01-08,Delivered,
1004378,40741,2023-01-08,Shipped,
1002944,40965,2023-01-08,Delivered,
1001927,40891,2023-01-08,Delivered,
1001506,40348,2023-01-08,Delivered,
1000568,40944,2023-01-08,Pending,
1000687,40106,2023-01-08,Processing,
1008147,40963,2023-09-21,Delivered,
1007138,40848,2023-09-21,Processing,
1006919,40943,2023-09-21,Delivered,
1004709,40969,2023-09-21,Cancelled,
1004541,40818,2023-09-21,Delivered,
1003146,40890,2023-09-21,Delivered,
1003350,40740,2023-09-21,Delivered,
1002737,40918,2023-09-21,Delivered,
1001849,40911,2023-09-21,Delivered,
1000161,40172,2023-09-21,Delivered,
1008730,40176,2023-01-09,Delivered,
1008574,40664,2023-01-09,Delivered,
1007954,40606,2023-01-09,Delivered,
1007271,40506,2023-01-09,Delivered,
1007779,40280,2023-01-09,Delivered,
1006569,40843,2023-01-09,Delivered,
1005897,40864,2023-01-09,Delivered,
1005807,40355,2023-01-09,Shipped,
1004550,40999,2023-01-09,Delivered,
1004286,40776,2023-01-09,Delivered,
1003713,40786,2023-01-09,Delivered,
1002010,40424,2023-01-09,Delivered,
1001019,40822,2023-01-09,Delivered,
1000369,40401,2023-01-09,Cancelled,
1008375,40429,2023-09-22,Delivered,
1007834,40355,2023-09-22,Delivered,
1006472,40016,2023-09-22,Delivered,
1006847,40331,2023-09-22,Delivered,
1005031,40185,2023-09-22,Delivered,
1005113,40469,2023-09-22,Delivered,
1003075,40279,2023-09-22,Delivered,
1003972,40345,2023-09-22,Cancelled,
1002405,40724,2023-09-22,Delivered,
1002338,40134,2023-09-22,Delivered,
1001246,40091,2023-09-22,Processing,
1001571,40025,2023-09-22,Delivered,
1000010,40657,2023-09-22,Delivered,
1008374,40321,2023-01-10,Delivered,
1008580,40467,2023-01-10,Delivered,
1008844,40566,2023-01-10,Delivered,
1008074,40703,2023-01-10,Delivered,
1007900,40794,2023-01-10,Delivered,
1006848,40621,2023-01-10,Delivered,
1006736,40641,2023-01-10,Delivered,
1005360,40811,2023-01-10,Delivered,
1004420,40998,2023-01-10,Delivered,
1003430,40955,2023-01-10,Shipped,
1003697,40573,2023-01-10,Delivered,
1002818,40550,2023-01-10,Processing,
1002888,40965,2023-01-10,Delivered,
1002064,40037,2023-01-10,Processing,
1002102,40023,2023-01-10,Delivered,
1001067,40153,2023-01-10,Delivered,
1008944,40964,2023-09-23,Delivered,
1007035,40070,2023-09-23,Delivered,
1007981,40043,2023-09-23,Delivered,
1006245,40840,2023-09-23,Cancelled,
1006713,,2023-09-23,Delivered,
1004913,40144,2023-09-23,Delivered,
1004413,40646,2023-09-23,Shipped,
1004103,40094,2023-09-23,Delivered,
1003885,40972,2023-09-23,Delivered,
1003340,40322,2023-09-23,Delivered,
1003132,,2023-09-23,Delivered,
1002342,40875,2023-09-23,Delivered,
1002850,40916,2023-09-23,Delivered,
1001393,40058,2023-09-23,Delivered,
1001561,40321,2023-09-23,Shipped,
1000796,40910,2023-09-23,Delivered,
1000875,40561,2023-09-23,Delivered,
1000351,40839,2023-09-23,Delivered,
1000839,40244,2023-09-23,Delivered,
1000436,40588,2023-09-23,Delivered,
1000698,40002,2023-09-23,Shipped,
1007523,40418,2023-01-11,Delivered,
1006836,40569,2023-01-11,Delivered,
1006459,40288,2023-01-11,Delivered,
1006939,40517,2023-01-11,Delivered,
1005820,40828,2023-01-11,Delivered,
1005531,40936,2023-01-11,Delivered,
1003164,40711,2023-01-11,Delivered,
1000084,40741,2023-01-11,Delivered,
1008220,40999,2023-09-24,Delivered,
1007249,40029,2023-09-24,Delivered,
1006305,40573,2023-09-24,Delivered,
1006174,40405,2023-09-24,Cancelled,
1005797,40442,2023-09-24,Delivered,
1005701,40208,2023-09-24,Delivered,
1005064,40508,2023-09-24,Delivered,
1004158,40057,2023-09-24,Delivered,
1002159,40886,2023-09-24,Delivered,
1002755,40353,2023-09-24,Delivered,
1001584,40789,2023-09-24,Delivered,
1000131,40273,2023-09-24,Delivered,
1000557,40153,2023-09-24,Delivered,
1008024,40267,2023-01-12,Delivered,
1007902,40947,2023-01-12,Delivered,
1007530,40472,2023-01-12,Delivered,
1006104,40675,2023-01-12,Cancelled,
1006597,40031,2023-01-12,Delivered,
1006968,40802,2023-01-12,Delivered,
1004211,40918,2023-01-12,Shipped,
1004585,40621,2023-01-12,Delivered,
1004293,40290,2023-01-12,Delivered,
1004738,40490,2023-01-12,Delivered,
1002949,40969,2023-01-12,Cancelled,
1001482,40825,2023-01-12,Delivered,
1000273,,2023-01-12,Cancelled,
1000596,40046,2023-01-12,Cancelled,
1000398,40718,2023-01-12,Delivered,
1000525,40593,2023-01-12,Delivered,
1008506,40535,2023-09-25,Delivered,
1007699,40025,2023-09-25,Delivered,
1006637,40579,2023-09-25,Delivered,
1004644,40487,2023-09-25,Delivered,
1002382,40467,2023-09-25,Delivered,
1001548,40019,2023-09-25,Delivered,
1001255,40850,2023-09-25,Delivered,
1008766,40881,2023-01-13,Processing,
1008941,40949,2023-01-13,Cancelled,
1008483,40391,2023-01-13,Delivered,
1007744,40607,2023-01-13,Delivered,
1007875,40780,2023-01-13,Shipped,
1006505,40307,2023-01-13,Delivered,
1005112,40272,2023-01-13,Shipped,
1005581,40643,2023-01-13,Delivered,
1005921,40430,2023-01-13,Delivered,
1004188,40895,2023-01-13,Delivered,
1004975,40089,2023-01-13,Delivered,
1004988,40109,2023-01-13,Delivered,
1003159,40285,2023-01-13,Delivered,
1003167,40149,2023-01-13,Delivered,
1001314,40273,2023-01-13,Delivered,
1001105,40858,2023-01-13,Delivered,
1006908,40020,2023-09-26,Delivered,
1004811,40830,2023-09-26,Delivered,
1004131,40678,2023-09-26,Delivered,
1002487,40699,2023-09-26,Delivered,
1002565,40601,2023-09-26,Delivered,
1001908,40285,2023-09-26,Shipped,
1000139,40285,2023-09-26,Delivered,
1000418,40286,2023-09-26,Delivered,
1008762,40704,2023-01-14,Delivered,
1007548,40392,2023-01-14,Delivered,
1007436,40869,2023-01-14,Processing,
1007738,40397,2023-01-14,Cancelled,
1006973,40531,2023-01-14,Delivered,
1005553,40233,2023-01-14,Cancelled,
1005123,40713,2023-01-14,Delivered,
1004900,40333,2023-01-14,Delivered,
1004260,40290,2023-01-14,Delivered,
1004030,40676,2023-01-14,Delivered,
1004205,40011,2023-01-14,Delivered,
1002353,40410,2023-01-14,Delivered,
1001945,40762,2023-01-14,Delivered,
1001863,40060,2023-01-14,Delivered,
1001749,40630,2023-01-14,Delivered,
1000820,40623,2023-01-14,Delivered,
1000071,40700,2023-01-14,Delivered,
1008628,40865,2023-09-27,Delivered,
1006314,40600,2023-09-27,Delivered,
1006659,40658,2023-09-27,Delivered,
1005232,40191,2023-09-27,Delivered,
1004543,40998,2023-09-27,Delivered,
1002739,40159,2023-09-27,Delivered,
1001741,40525,2023-09-27,Delivered,
1001856,40895,2023-09-27,Delivered,
1001041,,2023-09-27,Delivered,
1000825,40511,2023-09-27,Delivered,
1008597,40599,2023-01-15,Delivered,
1007111,40525,2023-01-15,Delivered,
1006084,40524,2023-01-15,Processing,
1004021,40874,2023-01-15,Delivered,
1001603,40880,2023-01-15,Delivered,
1008261,40491,2023-09-28,Delivered,
1008822,40194,2023-09-28,Delivered,
1007183,40270,2023-09-28,Delivered,
1006795,40609,2023-09-28,Delivered,
1004403,40401,2023-09-28,Delivered,
1003487,40086,2023-09-28,Shipped,
1003774,40561,2023-09-28,Delivered,
1002113,40571,2023-09-28,Delivered,
1002012,40033,2023-09-28,Delivered,
1000693,40852,2023-09-28,Delivered,
1008492,40026,2023-01-16,Delivered,
1007506,40910,2023-01-16,Delivered,
1006522,40096,2023-01-16,Delivered,
1005262,40258,2023-01-16,Delivered,
1005724,40351,2023-01-16,Delivered,
1005504,40689,2023-01-16,Delivered,
1004046,40402,2023-01-16,Delivered,
1003060,40090,2023-01-16,Delivered,
1003403,40195,2023-01-16,Delivered,
1001412,40253,2023-01-16,Delivered,
1001806,40681,2023-01-16,Delivered,
1000195,40465,2023-01-16,Delivered,
